dt=0.010000 dtacc=0.020000 dtmag=0.100000 racc=0.100000 rmag=0.500000 qbg=0.000100
q0 q1 q2 q3 gbx gby gbz roll pitch yaw
0.001418 0.006381 -0.003706 0.000337 0.002267 -0.000074
0.001435 0.006419 -0.003656 0.000337 0.002269 -0.000074
0.001451 0.006463 -0.003727 0.000337 0.002269 -0.000074
0.001458 0.006500 -0.003798 0.000338 0.002270 -0.000074
0.001474 0.006545 -0.003869 0.000338 0.002270 -0.000074
0.001485 0.006503 -0.003895 0.000338 0.002269 -0.000074
0.001496 0.006458 -0.003907 0.000338 0.002269 -0.000074
0.001507 0.006412 -0.003920 0.000338 0.002269 -0.000074
0.001479 0.006528 -0.003985 0.000338 0.002269 -0.000074
0.001454 0.006641 -0.004050 0.000338 0.002270 -0.000074
0.001425 0.006757 -0.004115 0.000338 0.002270 -0.000074
0.001386 0.006804 -0.004189 0.000339 0.002270 -0.000074
0.001354 0.006857 -0.004262 0.000339 0.002270 -0.000074
0.001375 0.006947 -0.004194 0.000341 0.002271 -0.000074
0.001346 0.006924 -0.004199 0.000341 0.002271 -0.000074
0.001304 0.006901 -0.004226 0.000342 0.002271 -0.000073
0.001278 0.006932 -0.004195 0.000342 0.002271 -0.000073
0.001249 0.006947 -0.004163 0.000343 0.002273 -0.000073
0.001257 0.006914 -0.004163 0.000343 0.002273 -0.000073
0.001220 0.006942 -0.004137 0.000344 0.002273 -0.000073
0.001191 0.006968 -0.004111 0.000344 0.002273 -0.000073
0.001153 0.006993 -0.004115 0.000345 0.002274 -0.000073
0.001121 0.007026 -0.004118 0.000345 0.002274 -0.000073
0.001146 0.007020 -0.003998 0.000345 0.002274 -0.000073
0.001214 0.007082 -0.004097 0.000345 0.002274 -0.000073
0.001278 0.007142 -0.004215 0.000346 0.002274 -0.000073
0.001172 0.007191 -0.004219 0.000346 0.002274 -0.000073
0.001061 0.007242 -0.004224 0.000346 0.002274 -0.000073
0.001024 0.007284 -0.004232 0.000346 0.002274 -0.000073
0.000943 0.007226 -0.004234 0.000347 0.002276 -0.000073
0.000868 0.007180 -0.004236 0.000347 0.002276 -0.000073
0.000916 0.007170 -0.004274 0.000346 0.002277 -0.000073
0.000961 0.007169 -0.004312 0.000346 0.002277 -0.000073
0.001003 0.007103 -0.004325 0.000346 0.002278 -0.000073
0.000966 0.007102 -0.004294 0.000346 0.002278 -0.000073
0.000931 0.007097 -0.004281 0.000346 0.002278 -0.000073
0.000913 0.007139 -0.004214 0.000346 0.002278 -0.000073
0.000892 0.007167 -0.004147 0.000346 0.002280 -0.000073
0.000867 0.007198 -0.004132 0.000346 0.002280 -0.000073
0.000875 0.007258 -0.004154 0.000347 0.002280 -0.000073
0.000887 0.007318 -0.004176 0.000347 0.002280 -0.000073
0.000898 0.007362 -0.004178 0.000347 0.002280 -0.000073
0.000911 0.007408 -0.004179 0.000347 0.002280 -0.000073
0.001009 0.007398 -0.004098 0.000348 0.002282 -0.000073
0.001021 0.007385 -0.004192 0.000348 0.002282 -0.000073
0.001027 0.007373 -0.004301 0.000349 0.002282 -0.000072
0.001020 0.007402 -0.004382 0.000349 0.002282 -0.000072
0.001008 0.007422 -0.004462 0.000349 0.002283 -0.000072
0.000974 0.007400 -0.004539 0.000349 0.002283 -0.000072
0.000934 0.007374 -0.004615 0.000350 0.002283 -0.000072
0.000878 0.007317 -0.004596 0.000350 0.002283 -0.000072
0.000891 0.007393 -0.004578 0.000350 0.002284 -0.000072
0.000905 0.007469 -0.004560 0.000350 0.002284 -0.000072
0.000875 0.007499 -0.004590 0.000351 0.002284 -0.000072
0.000849 0.007536 -0.004619 0.000351 0.002284 -0.000072
0.000805 0.007446 -0.004638 0.000351 0.002286 -0.000072
0.000762 0.007364 -0.004640 0.000351 0.002286 -0.000072
0.000793 0.007374 -0.004629 0.000352 0.002287 -0.000072
0.000776 0.007389 -0.004547 0.000352 0.002287 -0.000072
0.000749 0.007399 -0.004464 0.000353 0.002288 -0.000072
0.000732 0.007413 -0.004382 0.000353 0.002288 -0.000072
0.000597 0.007421 -0.004427 0.000353 0.002289 -0.000072
0.000464 0.007440 -0.004473 0.000353 0.002289 -0.000072
0.000471 0.007491 -0.004480 0.000353 0.002290 -0.000072
0.000381 0.007563 -0.004490 0.000353 0.002290 -0.000072
0.000295 0.007629 -0.004512 0.000352 0.002291 -0.000072
0.000319 0.007546 -0.004531 0.000352 0.002291 -0.000072
0.000341 0.007456 -0.004551 0.000353 0.002292 -0.000072
0.000281 0.007443 -0.004573 0.000353 0.002292 -0.000072
0.000247 0.007483 -0.004584 0.000353 0.002293 -0.000072
0.000217 0.007535 -0.004596 0.000353 0.002293 -0.000072
0.000227 0.007505 -0.004675 0.000353 0.002294 -0.000072
0.000209 0.007559 -0.004652 0.000353 0.002294 -0.000072
0.000300 0.007564 -0.004681 0.000353 0.002295 -0.000072
0.000387 0.007577 -0.004710 0.000353 0.002295 -0.000072
0.000419 0.007540 -0.004787 0.000352 0.002295 -0.000071
0.000429 0.007553 -0.004775 0.000352 0.002295 -0.000071
0.000470 0.007544 -0.004702 0.000352 0.002296 -0.000071
0.000552 0.007617 -0.004773 0.000352 0.002296 -0.000071
0.000635 0.007678 -0.004844 0.000352 0.002298 -0.000071
0.000717 0.007751 -0.004915 0.000352 0.002298 -0.000071
0.000712 0.007672 -0.004967 0.000352 0.002299 -0.000071
0.000709 0.007604 -0.005018 0.000352 0.002299 -0.000071
0.000744 0.007648 -0.005039 0.000353 0.002301 -0.000071
0.000791 0.007627 -0.005029 0.000353 0.002301 -0.000071
0.000837 0.007603 -0.005061 0.000353 0.002301 -0.000071
0.000892 0.007630 -0.005033 0.000353 0.002301 -0.000071
0.000993 0.007566 -0.005072 0.000354 0.002302 -0.000071
0.000965 0.007541 -0.005009 0.000354 0.002302 -0.000071
0.000926 0.007503 -0.004945 0.000355 0.002304 -0.000071
0.000933 0.007424 -0.004930 0.000355 0.002304 -0.000071
0.000935 0.007338 -0.004916 0.000356 0.002304 -0.000071
0.000943 0.007259 -0.004901 0.000356 0.002304 -0.000071
0.000881 0.007302 -0.004916 0.000357 0.002305 -0.000071
0.000840 0.007251 -0.004881 0.000357 0.002305 -0.000071
0.000817 0.007294 -0.004961 0.000358 0.002305 -0.000070
0.000817 0.007278 -0.004976 0.000358 0.002305 -0.000070
0.000815 0.007256 -0.004991 0.000358 0.002306 -0.000070
0.000744 0.007306 -0.005064 0.000358 0.002306 -0.000070
0.000716 0.007323 -0.005087 0.000359 0.002306 -0.000070
0.000696 0.007343 -0.005110 0.000359 0.002306 -0.000070
0.000643 0.007333 -0.005095 0.000359 0.002307 -0.000070
0.000586 0.007330 -0.005079 0.000359 0.002307 -0.000070
0.000622 0.007381 -0.005142 0.000359 0.002309 -0.000070
0.000663 0.007445 -0.005204 0.000359 0.002309 -0.000070
0.000647 0.007455 -0.005213 0.000360 0.002308 -0.000070
0.000636 0.007459 -0.005189 0.000360 0.002308 -0.000070
0.000669 0.007531 -0.005245 0.000360 0.002309 -0.000070
0.000702 0.007611 -0.005302 0.000360 0.002309 -0.000070
0.000827 0.007558 -0.005243 0.000360 0.002310 -0.000070
0.000954 0.007515 -0.005184 0.000360 0.002310 -0.000070
0.000978 0.007423 -0.005117 0.000360 0.002312 -0.000070
0.001006 0.007345 -0.005049 0.000360 0.002312 -0.000070
0.000839 0.007360 -0.005062 0.000361 0.002313 -0.000070
0.000680 0.007380 -0.005075 0.000361 0.002313 -0.000070
0.000657 0.007366 -0.005050 0.000362 0.002313 -0.000070
0.000640 0.007354 -0.005023 0.000362 0.002313 -0.000070
0.000607 0.007263 -0.005031 0.000363 0.002314 -0.000070
0.000588 0.007306 -0.005023 0.000363 0.002314 -0.000070
0.000594 0.007236 -0.004986 0.000363 0.002315 -0.000070
0.000603 0.007171 -0.004948 0.000363 0.002315 -0.000070
0.000604 0.007147 -0.005022 0.000363 0.002316 -0.000070
0.000608 0.007131 -0.005096 0.000363 0.002316 -0.000070
0.000635 0.007110 -0.005089 0.000364 0.002316 -0.000070
0.000664 0.007091 -0.005083 0.000364 0.002316 -0.000070
0.000618 0.007088 -0.005111 0.000363 0.002317 -0.000069
0.000710 0.007106 -0.005114 0.000363 0.002317 -0.000069
0.000796 0.007112 -0.005117 0.000364 0.002319 -0.000069
0.000883 0.007109 -0.005195 0.000364 0.002319 -0.000069
0.000965 0.007106 -0.005272 0.000365 0.002319 -0.000069
0.001052 0.007104 -0.005349 0.000365 0.002319 -0.000069
0.001071 0.007140 -0.005306 0.000365 0.002320 -0.000069
0.001092 0.007185 -0.005262 0.000365 0.002320 -0.000069
0.001110 0.007221 -0.005219 0.000365 0.002321 -0.000069
0.001108 0.007213 -0.005277 0.000365 0.002321 -0.000069
0.001100 0.007199 -0.005353 0.000366 0.002322 -0.000069
0.001086 0.007167 -0.005240 0.000366 0.002322 -0.000069
0.001066 0.007134 -0.005126 0.000367 0.002322 -0.000069
0.001036 0.007115 -0.005127 0.000367 0.002322 -0.000069
0.001002 0.007092 -0.005127 0.000368 0.002323 -0.000069
0.000973 0.007074 -0.005128 0.000368 0.002323 -0.000069
0.000964 0.007084 -0.005122 0.000368 0.002323 -0.000069
0.000959 0.007093 -0.005116 0.000368 0.002323 -0.000069
0.000916 0.007220 -0.005119 0.000368 0.002323 -0.000069
0.000877 0.007352 -0.005123 0.000368 0.002323 -0.000069
0.000879 0.007433 -0.005089 0.000369 0.002324 -0.000069
0.000888 0.007515 -0.005036 0.000369 0.002324 -0.000069
0.000890 0.007589 -0.004984 0.000370 0.002325 -0.000069
0.000880 0.007610 -0.004928 0.000370 0.002325 -0.000069
0.000869 0.007628 -0.004873 0.000370 0.002325 -0.000069
0.000765 0.007624 -0.004832 0.000370 0.002325 -0.000069
0.000783 0.007686 -0.004745 0.000371 0.002326 -0.000069
0.000805 0.007758 -0.004658 0.000371 0.002326 -0.000069
0.000830 0.007709 -0.004610 0.000370 0.002328 -0.000069
0.000848 0.007672 -0.004562 0.000370 0.002328 -0.000069
0.000821 0.007684 -0.004441 0.000370 0.002328 -0.000069
0.000799 0.007697 -0.004326 0.000370 0.002328 -0.000069
0.000773 0.007703 -0.004211 0.000371 0.002329 -0.000069
0.000791 0.007732 -0.004194 0.000371 0.002329 -0.000069
0.000800 0.007758 -0.004177 0.000372 0.002329 -0.000069
0.000818 0.007787 -0.004161 0.000372 0.002329 -0.000069
0.000704 0.007826 -0.004118 0.000373 0.002330 -0.000069
0.000596 0.007873 -0.004076 0.000373 0.002330 -0.000069
0.000484 0.007910 -0.004033 0.000373 0.002332 -0.000069
0.000584 0.007921 -0.004025 0.000373 0.002332 -0.000069
0.000683 0.007928 -0.004029 0.000373 0.002332 -0.000069
0.000740 0.007943 -0.004012 0.000373 0.002332 -0.000069
0.000767 0.007923 -0.004002 0.000373 0.002334 -0.000069
0.000795 0.007913 -0.003993 0.000373 0.002334 -0.000069
0.000783 0.007871 -0.003896 0.000373 0.002335 -0.000069
0.000770 0.007842 -0.003800 0.000373 0.002335 -0.000069
0.000778 0.007845 -0.003844 0.000374 0.002336 -0.000069
0.000789 0.007855 -0.003889 0.000374 0.002336 -0.000069
0.000837 0.007857 -0.003876 0.000374 0.002338 -0.000069
0.000804 0.007912 -0.003864 0.000374 0.002338 -0.000069
0.000767 0.007960 -0.003886 0.000375 0.002339 -0.000068
0.000784 0.008000 -0.003923 0.000375 0.002339 -0.000068
0.000799 0.008033 -0.003959 0.000375 0.002340 -0.000068
0.000823 0.008055 -0.003951 0.000375 0.002340 -0.000068
0.000840 0.008067 -0.003942 0.000376 0.002341 -0.000068
0.000864 0.008088 -0.003934 0.000376 0.002341 -0.000068
0.000837 0.008082 -0.003891 0.000376 0.002342 -0.000068
0.000811 0.008085 -0.003849 0.000376 0.002342 -0.000068
0.000784 0.008078 -0.003806 0.000376 0.002344 -0.000068
0.000761 0.008046 -0.003799 0.000376 0.002344 -0.000068
0.000740 0.008012 -0.003812 0.000376 0.002344 -0.000068
0.000725 0.008055 -0.003883 0.000376 0.002344 -0.000068
0.000710 0.008084 -0.003955 0.000376 0.002346 -0.000068
0.000656 0.008135 -0.003903 0.000376 0.002346 -0.000068
0.000596 0.008176 -0.003852 0.000376 0.002347 -0.000068
0.000541 0.008227 -0.003800 0.000376 0.002347 -0.000068
0.000494 0.008314 -0.003822 0.000377 0.002349 -0.000068
0.000455 0.008417 -0.003843 0.000377 0.002349 -0.000068
0.000408 0.008502 -0.003864 0.000378 0.002351 -0.000068
0.000375 0.008467 -0.003907 0.000378 0.002351 -0.000068
0.000343 0.008428 -0.003963 0.000378 0.002352 -0.000067
0.000393 0.008474 -0.003936 0.000378 0.002352 -0.000067
0.000442 0.008506 -0.003909 0.000378 0.002354 -0.000067
0.000441 0.008513 -0.003907 0.000378 0.002354 -0.000067
0.000438 0.008509 -0.003905 0.000379 0.002355 -0.000067
0.000440 0.008445 -0.003893 0.000379 0.002355 -0.000067
0.000440 0.008369 -0.003881 0.000379 0.002357 -0.000067
0.000443 0.008306 -0.003868 0.000379 0.002357 -0.000067
0.000452 0.008350 -0.003890 0.000379 0.002359 -0.000067
0.000465 0.008406 -0.003911 0.000379 0.002359 -0.000067
0.000452 0.008383 -0.003868 0.000379 0.002360 -0.000067
0.000436 0.008371 -0.003812 0.000379 0.002360 -0.000067
0.000437 0.008416 -0.003884 0.000379 0.002362 -0.000067
0.000439 0.008473 -0.003956 0.000379 0.002362 -0.000067
0.000440 0.008517 -0.004027 0.000379 0.002363 -0.000067
0.000403 0.008543 -0.004021 0.000379 0.002363 -0.000067
0.000358 0.008555 -0.004014 0.000380 0.002365 -0.000067
0.000347 0.008537 -0.004037 0.000380 0.002365 -0.000067
0.000334 0.008506 -0.004061 0.000380 0.002367 -0.000067
0.000426 0.008532 -0.003997 0.000380 0.002367 -0.000067
0.000515 0.008560 -0.003959 0.000380 0.002367 -0.000067
0.000593 0.008571 -0.003926 0.000380 0.002367 -0.000067
0.000670 0.008567 -0.003892 0.000380 0.002369 -0.000067
0.000669 0.008571 -0.003897 0.000380 0.002369 -0.000067
0.000660 0.008561 -0.003902 0.000381 0.002370 -0.000067
0.000658 0.008564 -0.003906 0.000381 0.002370 -0.000067
0.000633 0.008534 -0.003928 0.000382 0.002372 -0.000067
0.000610 0.008519 -0.003950 0.000382 0.002372 -0.000067
0.000585 0.008488 -0.003971 0.000382 0.002374 -0.000067
0.000617 0.008523 -0.003947 0.000382 0.002374 -0.000067
0.000637 0.008479 -0.003939 0.000382 0.002375 -0.000067
0.000563 0.008488 -0.003923 0.000382 0.002375 -0.000067
0.000489 0.008491 -0.003907 0.000382 0.002375 -0.000067
0.000474 0.008479 -0.003901 0.000382 0.002375 -0.000067
0.000458 0.008460 -0.003873 0.000382 0.002376 -0.000067
0.000442 0.008448 -0.003846 0.000382 0.002376 -0.000067
0.000444 0.008359 -0.003830 0.000382 0.002378 -0.000067
0.000444 0.008284 -0.003815 0.000382 0.002378 -0.000067
0.000505 0.008336 -0.003794 0.000382 0.002380 -0.000067
0.000570 0.008397 -0.003773 0.000382 0.002380 -0.000067
0.000515 0.008406 -0.003707 0.000381 0.002381 -0.000066
0.000454 0.008426 -0.003623 0.000381 0.002381 -0.000066
0.000403 0.008476 -0.003658 0.000381 0.002383 -0.000066
0.000347 0.008538 -0.003693 0.000381 0.002383 -0.000066
0.000280 0.008544 -0.003637 0.000381 0.002385 -0.000066
0.000214 0.008565 -0.003582 0.000381 0.002385 -0.000066
0.000243 0.008495 -0.003543 0.000381 0.002385 -0.000066
0.000271 0.008430 -0.003505 0.000381 0.002385 -0.000066
0.000264 0.008398 -0.003421 0.000381 0.002387 -0.000066
0.000260 0.008377 -0.003337 0.000381 0.002387 -0.000066
0.000299 0.008370 -0.003292 0.000381 0.002388 -0.000066
0.000236 0.008363 -0.003258 0.000381 0.002388 -0.000066
0.000178 0.008345 -0.003225 0.000380 0.002390 -0.000066
0.000127 0.008291 -0.003184 0.000380 0.002390 -0.000066
0.000070 0.008229 -0.003144 0.000381 0.002391 -0.000066
0.000019 0.008174 -0.003103 0.000381 0.002391 -0.000066
0.000001 0.008156 -0.003115 0.000381 0.002392 -0.000066
-0.000013 0.008151 -0.003126 0.000381 0.002392 -0.000066
0.000001 0.008121 -0.003043 0.000382 0.002394 -0.000066
-0.000063 0.008070 -0.003089 0.000382 0.002394 -0.000066
-0.000123 0.008014 -0.003304 0.000381 0.002395 -0.000063
-0.000248 0.007937 -0.003260 0.000381 0.002395 -0.000063
-0.000231 0.007967 -0.003307 0.000381 0.002395 -0.000063
-0.000217 0.007999 -0.003355 0.000381 0.002395 -0.000063
-0.000236 0.008020 -0.003403 0.000381 0.002396 -0.000063
-0.000178 0.008005 -0.003379 0.000381 0.002396 -0.000063
-0.000114 0.007981 -0.003354 0.000380 0.002398 -0.000063
-0.000082 0.007960 -0.003303 0.000380 0.002398 -0.000063
-0.000124 0.007994 -0.003273 0.000379 0.002399 -0.000063
-0.000171 0.008035 -0.003243 0.000379 0.002399 -0.000063
-0.000274 0.008063 -0.003324 0.000379 0.002400 -0.000063
-0.000341 0.008166 -0.003312 0.000379 0.002400 -0.000063
-0.000406 0.008262 -0.003300 0.000379 0.002400 -0.000063
-0.000397 0.008238 -0.003353 0.000379 0.002400 -0.000063
-0.000377 0.008242 -0.003355 0.000379 0.002401 -0.000063
-0.000368 0.008250 -0.003392 0.000379 0.002401 -0.000063
-0.000359 0.008249 -0.003429 0.000379 0.002402 -0.000063
-0.000335 0.008254 -0.003423 0.000379 0.002402 -0.000063
-0.000306 0.008252 -0.003416 0.000378 0.002403 -0.000063
-0.000404 0.008245 -0.003339 0.000378 0.002403 -0.000063
-0.000501 0.008239 -0.003292 0.000378 0.002403 -0.000062
-0.000599 0.008232 -0.003215 0.000378 0.002403 -0.000062
-0.000695 0.008220 -0.003138 0.000378 0.002404 -0.000062
-0.000736 0.008221 -0.003118 0.000378 0.002404 -0.000062
-0.000767 0.008211 -0.003098 0.000376 0.002405 -0.000062
-0.000808 0.008212 -0.003079 0.000376 0.002405 -0.000062
-0.000671 0.008119 -0.003086 0.000376 0.002407 -0.000062
-0.000539 0.008043 -0.003094 0.000376 0.002407 -0.000062
-0.000513 0.007992 -0.003064 0.000375 0.002409 -0.000062
-0.000494 0.007957 -0.003034 0.000375 0.002409 -0.000062
-0.000407 0.007930 -0.003043 0.000375 0.002409 -0.000062
-0.000318 0.007900 -0.003022 0.000375 0.002409 -0.000062
-0.000215 0.007880 -0.003020 0.000375 0.002410 -0.000062
-0.000112 0.007868 -0.003018 0.000375 0.002410 -0.000062
-0.000154 0.007870 -0.003004 0.000375 0.002411 -0.000062
-0.000196 0.007880 -0.002990 0.000375 0.002411 -0.000062
-0.000208 0.007818 -0.002969 0.000375 0.002412 -0.000062
-0.000132 0.007848 -0.002935 0.000375 0.002412 -0.000062
-0.000057 0.007875 -0.002900 0.000375 0.002412 -0.000062
-0.000068 0.007885 -0.002911 0.000375 0.002412 -0.000062
-0.000076 0.007892 -0.002943 0.000375 0.002413 -0.000062
-0.000088 0.007895 -0.002924 0.000375 0.002413 -0.000062
-0.000098 0.007888 -0.002906 0.000374 0.002414 -0.000062
-0.000076 0.007917 -0.002993 0.000374 0.002414 -0.000062
-0.000056 0.007931 -0.003080 0.000375 0.002416 -0.000062
-0.000034 0.007960 -0.003168 0.000375 0.002416 -0.000062
-0.000056 0.007936 -0.003187 0.000375 0.002418 -0.000062
-0.000075 0.007926 -0.003207 0.000375 0.002418 -0.000062
-0.000149 0.007917 -0.003243 0.000375 0.002419 -0.000062
-0.000143 0.007926 -0.003344 0.000375 0.002419 -0.000062
-0.000094 0.007971 -0.003415 0.000374 0.002420 -0.000059
-0.000085 0.007931 -0.003413 0.000374 0.002420 -0.000059
-0.000078 0.007877 -0.003411 0.000374 0.002422 -0.000059
-0.000082 0.007833 -0.003394 0.000374 0.002422 -0.000059
-0.000086 0.007779 -0.003377 0.000374 0.002423 -0.000059
-0.000145 0.007848 -0.003376 0.000374 0.002423 -0.000059
-0.000207 0.007914 -0.003374 0.000375 0.002423 -0.000059
-0.000168 0.007882 -0.003360 0.000375 0.002423 -0.000059
-0.000129 0.007842 -0.003345 0.000375 0.002424 -0.000059
-0.000066 0.007795 -0.003336 0.000375 0.002424 -0.000059
-0.000007 0.007750 -0.003349 0.000375 0.002424 -0.000059
0.000163 0.007767 -0.003415 0.000375 0.002424 -0.000059
0.000324 0.007776 -0.003482 0.000376 0.002425 -0.000059
0.000385 0.007730 -0.003513 0.000376 0.002425 -0.000059
0.000449 0.007675 -0.003545 0.000376 0.002426 -0.000059
0.000509 0.007628 -0.003577 0.000376 0.002426 -0.000059
0.000503 0.007623 -0.003589 0.000377 0.002428 -0.000059
0.000501 0.007629 -0.003602 0.000377 0.002428 -0.000059
0.000495 0.007625 -0.003614 0.000377 0.002429 -0.000059
0.000497 0.007646 -0.003662 0.000377 0.002429 -0.000059
0.000505 0.007613 -0.003682 0.000377 0.002429 -0.000059
0.000557 0.007640 -0.003751 0.000377 0.002429 -0.000059
0.000607 0.007658 -0.003821 0.000377 0.002430 -0.000059
0.000557 0.007671 -0.003839 0.000377 0.002430 -0.000059
0.000502 0.007678 -0.003857 0.000378 0.002431 -0.000059
0.000505 0.007696 -0.003805 0.000378 0.002431 -0.000059
0.000571 0.007748 -0.003778 0.000378 0.002431 -0.000059
0.000639 0.007805 -0.003751 0.000378 0.002431 -0.000059
0.000627 0.007805 -0.003783 0.000379 0.002432 -0.000059
0.000625 0.007811 -0.003815 0.000379 0.002432 -0.000059
0.000678 0.007768 -0.003783 0.000379 0.002432 -0.000058
0.000729 0.007727 -0.003736 0.000379 0.002432 -0.000058
0.000713 0.007741 -0.003708 0.000379 0.002433 -0.000058
0.000809 0.007756 -0.003691 0.000379 0.002433 -0.000058
0.000902 0.007763 -0.003674 0.000379 0.002434 -0.000058
0.000999 0.007779 -0.003656 0.000379 0.002434 -0.000058
0.000973 0.007758 -0.003734 0.000380 0.002435 -0.000058
0.000954 0.007742 -0.003811 0.000380 0.002435 -0.000058
0.000929 0.007721 -0.003888 0.000381 0.002436 -0.000058
0.000951 0.007634 -0.003866 0.000381 0.002436 -0.000058
0.000963 0.007544 -0.003861 0.000383 0.002436 -0.000058
0.000962 0.007522 -0.003819 0.000383 0.002436 -0.000058
0.000886 0.007450 -0.003790 0.000383 0.002437 -0.000058
0.000811 0.007388 -0.003761 0.000383 0.002437 -0.000058
0.000842 0.007365 -0.003755 0.000383 0.002438 -0.000058
0.000817 0.007337 -0.003715 0.000383 0.002438 -0.000058
0.000789 0.007307 -0.003675 0.000383 0.002438 -0.000058
0.000790 0.007336 -0.003706 0.000383 0.002438 -0.000058
0.000785 0.007363 -0.003738 0.000384 0.002439 -0.000058
0.000741 0.007410 -0.003745 0.000384 0.002439 -0.000058
0.000694 0.007462 -0.003861 0.000385 0.002438 -0.000056
0.000736 0.007440 -0.003798 0.000385 0.002438 -0.000056
0.000773 0.007407 -0.003759 0.000385 0.002438 -0.000056
0.000815 0.007373 -0.003720 0.000385 0.002438 -0.000056
0.000830 0.007300 -0.003784 0.000385 0.002438 -0.000056
0.000840 0.007228 -0.003848 0.000385 0.002438 -0.000056
0.000854 0.007156 -0.003912 0.000384 0.002438 -0.000056
0.000866 0.007127 -0.003916 0.000384 0.002438 -0.000056
0.000873 0.007093 -0.003920 0.000385 0.002439 -0.000056
0.000896 0.007147 -0.003989 0.000385 0.002439 -0.000056
0.000911 0.007204 -0.004067 0.000386 0.002438 -0.000056
0.000888 0.007236 -0.004048 0.000386 0.002438 -0.000056
0.000862 0.007267 -0.004029 0.000386 0.002439 -0.000056
0.000914 0.007275 -0.004040 0.000386 0.002439 -0.000056
