index;navStatus;velBfx;velBfy;velBfz;velBfroll;velBfpitch;velBfyaw;velEfx;velEfy;velEfz;velEfroll;velEfpitch;velEfyaw;posx;posy;posz;posroll;pospitch;posyaw;groundSpeed;bearing;quality
1597;0;-0.11700231;0.011463443;-0.020885622;-0.0059260624;0.0063222973;-0.002439335;-0.11646995;0.015990654;-0.020885622;-0.0059260624;0.0063222973;-0.002439335;0.0;0.0;0.0121118985;5.8319815E-4;0.0043489495;-0.03877671;0.11679263;3.0070493;0.0
1599;0;-0.105097294;0.010483432;-0.018850897;0.0025311746;-0.0020130868;-0.0055038785;-0.10461216;0.014547882;-0.018850897;0.0025311746;-0.0020130868;-0.0055038785;0.0;0.0;0.012867091;6.0603983E-4;0.0043086633;-0.038757827;0.1179775;3.003106;0.0
1600;0;-0.105762914;0.010444499;-0.0190348;-0.007287331;-0.0036291997;-0.002946213;-0.10527675;0.014549534;-0.0190348;-0.007287331;-0.0036291997;-0.002946213;0.0;0.0;0.013284102;5.3610845E-4;0.004290905;-0.03889807;0.10581086;3.0031786;0.0
1601;0;-0.10655015;0.010638351;-0.0190714;-0.0011837711;-2.1812657E-4;-0.00597679;-0.10605547;0.014776541;-0.0190714;-0.0011837711;-2.1812657E-4;-0.00597679;0.0;0.0;0.013700132;4.852907E-4;0.0043311035;-0.038923416;0.1063852;3.0039995;0.0
1602;0;-0.107181095;0.010693148;-0.019384762;9.4934343E-4;-0.0017060365;-2.4918595E-4;-0.106682695;0.014863814;-0.019384762;9.4934343E-4;-0.0017060365;-2.4918595E-4;0.0;0.0;-0.031682026;4.6496326E-4;0.0042819357;-0.038998064;0.107131004;3.0029886;0.0
1603;0;-0.10801058;0.010810856;-0.01943868;-0.012922111;0.0060034343;-0.010517696;-0.10750669;0.015015699;-0.01943868;-0.012922111;0.0060034343;-0.010517696;0.0;0.0;-0.031364173;3.986804E-4;0.004285812;-0.03901599;0.10775584;3.0030065;0.0
1604;0;-0.10860453;0.010917144;-0.02009128;5.0501036E-4;5.9670093E-4;0.0026527294;-0.10809702;0.015138129;-0.02009128;5.0501036E-4;5.9670093E-4;0.0026527294;0.0;0.0;-0.031046271;2.3403986E-4;0.0043010875;-0.03895174;0.108566836;3.0026803;0.0
1605;0;-0.10935034;0.01107156;-0.020450165;-0.0019561592;2.4562282E-4;-0.010507039;-0.10883512;0.015329442;-0.020450165;-0.0019561592;2.4562282E-4;-0.010507039;0.0;0.0;-0.030746048;1.9914251E-4;0.004234008;-0.039024983;0.109168135;3.0021877;0.0
1606;0;-0.11003638;0.011104761;-0.02063739;-0.0023608676;8.937437E-5;-7.243203E-4;-0.10951895;0.015392223;-0.02063739;-0.0023608676;8.937437E-5;-7.243203E-4;0.0;0.0;-0.030450016;1.853873E-4;0.0042796126;-0.03905091;0.10992602;3.0014756;0.0
1607;0;-0.110884786;0.011316177;-0.02069602;-0.005162018;-0.008517018;0.0010006439;-0.11035831;0.015637614;-0.02069602;-0.005162018;-0.008517018;0.0010006439;0.0;0.0;-0.030158365;2.0605559E-4;0.0041260133;-0.039060075;0.110618524;3.001765;0.0
1608;0;-0.11155037;0.011520859;-0.020907346;0.0063898033;-0.0032697027;-0.0029717009;-0.111014836;0.015872039;-0.020907346;0.0063898033;-0.0032697027;-0.0029717009;0.0;0.0;-0.06705769;2.7135736E-4;0.0040954263;-0.03909529;0.11147137;3.00053;0.0
1610;0;-0.103689015;0.0103030875;-0.01894699;0.0052917134;-0.0038589183;0.010480646;-0.10321078;0.014321392;-0.01894699;0.0052917134;-0.0038589183;0.010480646;0.0;0.0;-0.066606075;3.1087402E-4;0.0041920263;-0.038838122;0.10389819;2.9993255;0.0
