index;navStatus;velBfx;velBfy;velBfz;velBfroll;velBfpitch;velBfyaw;velEfx;velEfy;velEfz;velEfroll;velEfpitch;velEfyaw;posx;posy;posz;posroll;pospitch;posyaw;groundSpeed;bearing;quality
252;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009833259;-0.058493186;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.0;0.0
253;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009843973;-0.058510277;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.0;0.0
254;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009855001;-0.05852571;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.0;0.0
256;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009875684;-0.0585356;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.0;0.0
259;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.00990161;-0.058541324;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.0;0.0
260;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.00991534;-0.05854881;0.0;0.0;0.0;0.0;0.0075;0.0;0.0;0.0;0.0;0.0
263;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009906747;-0.05855094;0.0;0.0;0.0;0.0;0.005;0.0;0.0;0.0;0.0;0.0
264;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009897388;-0.058555517;0.0;0.0;0.0;0.0;0.005;0.0;0.0;0.0;0.0;0.0
268;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009831527;-0.058590885;0.0;0.0;0.0;0.0;0.005;0.0;0.0;0.0;0.0;0.0
269;3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.009828244;-0.058599267;0.0;0.0;0.0;0.0;0.0075;0.0025;0.0;0.0;0.0;0.0
