index;navStatus;velBfx;velBfy;velBfz;velBfroll;velBfpitch;velBfyaw;velEfx;velEfy;velEfz;velEfroll;velEfpitch;velEfyaw;posx;posy;posz;posroll;pospitch;posyaw;groundSpeed;bearing;quality
3557;4;-0.6959904;0.17927958;-0.04977663;-0.062170245;0.21547504;0.0037269257;-0.7118513;0.099052966;-0.04977663;-0.062170245;0.21547504;0.0037269257;0.0;-0.07229205;0.8313273;0.04788625;0.115907;0.11384795;0.7034601;3.0062306;0.0
3558;4;-0.71533483;0.18488485;-0.051159617;-0.08204787;0.16342093;-0.016510345;-0.7316938;0.1025204;-0.051159617;-0.08204787;0.16342093;-0.016510345;0.0;-0.07229205;0.84395045;0.046041083;0.11963595;0.11371672;0.72097;3.0033274;0.0
3559;4;-0.73528856;0.19105169;-0.050671887;-0.11543083;0.116476;-0.0067380853;-0.7521943;0.10655428;-0.050671887;-0.11543083;0.116476;-0.0067380853;0.0;-0.07229205;0.8455624;0.043577176;0.122426696;0.11348931;0.7407727;3.0023234;0.0
3561;4;-0.7745254;0.20343654;-0.05122474;-0.13155314;0.02466955;-0.0231293;-0.7925864;0.114380054;-0.05122474;-0.13155314;0.02466955;-0.0231293;0.0;-0.05421904;0.8487721;0.03818789;0.12515065;0.11353472;0.78147;2.9973605;0.0
3562;4;-0.7955721;0.2088673;-0.051733766;-0.1501187;-0.015760766;-0.014575106;-0.8140386;0.11790542;-0.051733766;-0.1501187;-0.015760766;-0.014575106;0.0;-0.05421904;0.85037494;0.0350099;0.12454206;0.11290336;0.8026211;2.9974961;0.0
3563;4;-0.73676175;0.19866869;-0.048944615;-0.18590137;-0.02479411;0.012028251;-0.7544387;0.11449574;-0.048944615;-0.18590137;-0.02479411;0.012028251;0.3797412;-0.036146026;0.8519648;0.0314714;0.12400302;0.11277321;0.77577114;2.9856684;0.0
3565;4;-0.7797086;0.20934904;-0.05067172;-0.1309761;-0.09198121;-0.025150305;-0.79824984;0.12070513;-0.05067172;-0.1309761;-0.09198121;-0.025150305;0.3797412;-0.036146026;0.8718765;0.024880724;0.12129353;0.1122347;0.77534753;2.9888694;0.0
3567;4;-0.82095677;0.22066432;-0.0540391;-0.08101994;-0.13581789;6.748516E-4;-0.8404519;0.12768465;-0.0540391;-0.08101994;-0.13581789;6.748516E-4;0.3797412;-0.036146026;0.8751006;0.021010531;0.11521555;0.1118121;0.8283986;2.9894454;0.0
3568;4;-0.84344757;0.22658274;-0.055917684;-0.047889017;-0.1572472;-0.0047880993;-0.8634367;0.13122733;-0.055917684;-0.047889017;-0.1572472;-0.0047880993;0.3797412;-0.036146026;0.87665445;0.019894099;0.11215879;0.11161435;0.850384;2.9903123;0.0
3569;4;-0.86331207;0.2309578;-0.058117032;-0.017744329;-0.16469306;0.013548647;-0.88367337;0.13330613;-0.058117032;-0.017744329;-0.16469306;0.013548647;0.0;-0.018073013;0.87817115;0.019346453;0.10876011;0.11167826;0.92143404;2.995922;0.0
3571;4;-0.9019357;0.23887599;-0.0632716;0.0034270622;-0.24388492;-0.005734828;-0.92284214;0.13752112;-0.0632716;0.0034270622;-0.24388492;-0.005734828;0.0;-0.018073013;0.8494031;0.018590342;0.100641176;0.11097333;0.9270559;2.993248;0.0
3573;4;-0.87281;0.23407331;-0.06728178;0.035834786;-0.23850809;-0.021350592;-0.89330256;0.13637511;-0.06728178;0.035834786;-0.23850809;-0.021350592;0.3797412;0.0;0.8519347;0.0197546;0.09118415;0.110523775;0.9080905;2.984582;0.0
3574;4;-0.88886815;0.23616543;-0.06794537;0.012040134;-0.24191451;0.0048785424;-0.90947163;0.13682851;-0.06794537;0.012040134;-0.24191451;0.0048785424;0.3797412;0.0;0.8531385;0.020255866;0.08610148;0.110364094;0.8837794;2.9851887;0.0
3575;4;-0.9060581;0.23694533;-0.06935789;-0.005417984;-0.22596337;-0.0066036102;-0.9266385;0.13574024;-0.06935789;-0.005417984;-0.22596337;-0.0066036102;0.3797412;0.036146026;0.8543291;0.020184183;0.08161966;0.11033187;0.91107094;2.98511;0.0
3577;4;-0.93451536;0.24063271;-0.073121004;0.026055954;-0.23923615;-0.004853993;-0.9552591;0.13675947;-0.073121004;0.026055954;-0.23923615;-0.004853993;0.3797412;0.036146026;0.84583044;0.020273076;0.07128202;0.10982137;0.9486733;2.9960706;0.0
3578;4;-0.94865626;0.2416743;-0.07546127;0.021978984;-0.25953776;-0.021819139;-0.9693734;0.13663931;-0.07546127;0.021978984;-0.25953776;-0.021819139;0.3797412;0.036146026;0.8468902;0.020712342;0.06651513;0.10941456;0.96460354;2.998521;0.0
3579;4;-0.9620862;0.24219602;-0.07679074;0.009182712;-0.23469755;-0.0036065998;-0.98275816;0.13584949;-0.07679074;0.009182712;-0.23469755;-0.0036065998;0.3797412;0.036146026;0.8479065;0.021068126;0.061669827;0.109253705;0.97925246;3.0012133;0.0
3581;4;-0.98101985;0.24214594;-0.07726918;-0.02445478;-0.18058935;-0.018425386;-1.001531;0.13405307;-0.07726918;-0.02445478;-0.18058935;-0.018425386;0.0;0.036146026;0.84988225;0.020311732;0.054304972;0.10893637;1.027891;3.0094845;0.0
3582;4;-1.000077;0.24394107;-0.07660809;-0.04476621;-0.16046874;-0.0021580367;-1.0206167;0.13417499;-0.07660809;-0.04476621;-0.16046874;-0.0021580367;0.0;0.036146026;0.7850587;0.019666145;0.050725494;0.108535305;1.0233419;3.0100486;0.0
3583;4;-1.0095086;0.24480864;-0.07480371;-0.03580723;-0.117621854;-0.012278055;-1.0300642;0.13418794;-0.07480371;-0.03580723;-0.117621854;-0.012278055;0.0;0.05421904;0.78592503;0.018977256;0.04802016;0.10836821;1.0361619;3.0094528;0.0
3584;4;-1.0206782;0.24429418;-0.07270463;-0.039887685;-0.14691095;-0.0040169014;-1.0410726;0.13278359;-0.07270463;-0.039887685;-0.14691095;-0.0040169014;0.0;0.05421904;0.7868343;0.018048536;0.04539809;0.10806548;1.0424061;3.0114222;0.0
3586;4;-1.03283;0.24429676;-0.070346296;-0.07671929;-0.07334942;-0.019551104;-1.0531424;0.13156666;-0.070346296;-0.07671929;-0.07334942;-0.019551104;0.0;0.05421904;0.7887775;0.01620856;0.042449106;0.10797893;1.0587721;3.0162735;0.0
3587;4;-1.0424669;0.24241537;-0.06739923;-0.09585888;-0.15009028;-0.015262133;-1.0624357;0.1293539;-0.06739923;-0.09585888;-0.15009028;-0.015262133;0.0;0.05421904;0.7897906;0.013261552;0.038737062;0.10732367;1.061922;3.0173368;0.0
3589;4;-0.9796376;0.23154244;-0.06358232;-0.09607903;-0.16306709;-0.011717967;-0.99872476;0.12589923;-0.06358232;-0.09607903;-0.16306709;-0.011717967;0.3797412;0.09036507;0.75965965;0.0088297315;0.0333408;0.10669731;0.98182887;3.0098443;0.0
